olanzapine,9606.ensp00000399745
etoposide,9606.ensp00000411532
imipramine,9606.ensp00000353820
fluvastatin,9606.ensp00000304845
acamprosate,9606.ensp00000359353
barbituric acid derivative,9606.ensp00000421828
warfarin,9606.ensp00000336528
acetaminophen,9606.ensp00000356438
ticlopidine,9606.ensp00000307259
morphine,9606.ensp00000337915
imipramine,9606.ensp00000200652
quercetin,9606.ensp00000369816
piroxicam,9606.ensp00000289575
arachidonic acid,9606.ensp00000311291
alitretinoin,9606.ensp00000332296
pravastatin,9606.ensp00000237612
olopatadine,9606.ensp00000357688
amitriptyline,9606.ensp00000360317
aripiprazole,9606.ensp00000176183
imipramine,9606.ensp00000342007
cocaine,9606.ensp00000270349
flunitrazepam,9606.ensp00000379563
palivizumab,9606.ensp00000363773
lorazepam,9606.ensp00000274547
glutethimide,9606.ensp00000430100
ergotamine,9606.ensp00000478255
halothane,9606.ensp00000410732
eletriptan,9606.ensp00000337949
sucralfate,9606.ensp00000264498
citalopram,9606.ensp00000337915
cefotaxime,9606.ensp00000361666
eletriptan,9606.ensp00000322924
nadh,9606.ensp00000296412
bezafibrate,9606.ensp00000363817
mycophenolate mofetil,9606.ensp00000256958
bevacizumab,9606.ensp00000433642
miconazole,9606.ensp00000379683
quinine,9606.ensp00000360372
mycophenolate mofetil,9606.ensp00000353720
verapamil,9606.ensp00000305974
chloramphenicol,9606.ensp00000337915
calcium,9606.ensp00000357688
clozapine,9606.ensp00000347754
bumetanide,9606.ensp00000337335
cabergoline,9606.ensp00000437737
nisoldipine,9606.ensp00000288139
bromocriptine,9606.ensp00000306662
lovastatin,9606.ensp00000478255
diazoxide,9606.ensp00000402152
flurazepam,9606.ensp00000440689
amoxapine,9606.ensp00000377353
genistein,9606.ensp00000289575
drospirenone,9606.ensp00000325120
cimetidine,9606.ensp00000481732
diethylstilbestrol,9606.ensp00000237014
lamotrigine,9606.ensp00000469332
cetuximab,9606.ensp00000385035
levomenthol,9606.ensp00000355192
atp,9606.ensp00000263817
nitrendipine,9606.ensp00000355192
promethazine,9606.ensp00000399745
paliperidone,9606.ensp00000276198
diclofenac,9606.ensp00000260682
quetiapine,9606.ensp00000289753
valproic acid,9606.ensp00000386306
ginkgo biloba,9606.ensp00000219833
chlorprothixene,9606.ensp00000377353
thiothixene,9606.ensp00000437737
desipramine,9606.ensp00000355930
metharbital,9606.ensp00000430100
phenoxybenzamine,9606.ensp00000386069
miconazole,9606.ensp00000353820
methotrexate,9606.ensp00000237612
ibuprofen,9606.ensp00000337335
diazoxide,9606.ensp00000286628
l-alanine,9606.ensp00000243389
felodipine,9606.ensp00000360317
enflurane,9606.ensp00000274547
ibuprofen,9606.ensp00000385523
lindane,9606.ensp00000411593
tramadol,9606.ensp00000265572
quercetin,9606.ensp00000290349
barbituric acid derivative,9606.ensp00000359337
docetaxel,9606.ensp00000382342
ziprasidone,9606.ensp00000377353
phenacetin,9606.ensp00000354612
vinblastine,9606.ensp00000339001
epinastine,9606.ensp00000337949
trazodone,9606.ensp00000337915
oxazepam,9606.ensp00000412673
ornithine,9606.ensp00000349446
daclizumab,9606.ensp00000438615
desloratadine,9606.ensp00000353820
terfenadine,9606.ensp00000337915
selegiline,9606.ensp00000360317
enalapril,9606.ensp00000367102
progesterone,9606.ensp00000259396
glutathione,9606.ensp00000407375
tioconazole,9606.ensp00000003100
clorazepic acid,9606.ensp00000367848
verapamil,9606.ensp00000342007
ethchlorvynol,9606.ensp00000295452
amitriptyline,9606.ensp00000280155
progesterone,9606.ensp00000222982
desipramine,9606.ensp00000255380
glutethimide,9606.ensp00000359337
methotrimeprazine,9606.ensp00000280155
acetaminophen,9606.ensp00000478255
felodipine,9606.ensp00000263817
dinoprostone,9606.ensp00000320634
iloprost,9606.ensp00000220809
propafenone,9606.ensp00000337915
testosterone,9606.ensp00000260682
methotrimeprazine,9606.ensp00000409378
bromocriptine,9606.ensp00000437737
cinnarizine,9606.ensp00000288139
loperamide,9606.ensp00000265572
pramipexole,9606.ensp00000358963
cyclothiazide,9606.ensp00000300900
spironolactone,9606.ensp00000355192
gemfibrozil,9606.ensp00000385523
ziprasidone,9606.ensp00000386069
flunitrazepam,9606.ensp00000359337
efalizumab,9606.ensp00000313967
phenytoin,9606.ensp00000337915
efalizumab,9606.ensp00000356946
olanzapine,9606.ensp00000421828
ketoconazole,9606.ensp00000478255
fenofibrate,9606.ensp00000385523
dihydroergotamine,9606.ensp00000280155
sumatriptan,9606.ensp00000358963
genistein,9606.ensp00000260682
phenobarbital,9606.ensp00000369050
daunorubicin,9606.ensp00000359478
sirolimus,9606.ensp00000480571
doxepin,9606.ensp00000337915
spironolactone,9606.ensp00000231509
acamprosate,9606.ensp00000295452
acetylcholine,9606.ensp00000409378
simvastatin,9606.ensp00000353820
colchicine,9606.ensp00000337915
clorazepic acid,9606.ensp00000469332
acetaminophen,9606.ensp00000440689
natalizumab,9606.ensp00000380227
enflurane,9606.ensp00000430100
estazolam,9606.ensp00000430100
halothane,9606.ensp00000354687
procainamide,9606.ensp00000275300
lorazepam,9606.ensp00000479113
acetazolamide,9606.ensp00000300900
mifepristone,9606.ensp00000353820
lisuride,9606.ensp00000363748
dobutamine,9606.ensp00000358301
fluvastatin,9606.ensp00000304811
aripiprazole,9606.ensp00000307766
desipramine,9606.ensp00000399745
primaquine,9606.ensp00000369822
loxapine,9606.ensp00000386069
folic acid,9606.ensp00000378230
tiotropium,9606.ensp00000399745
pravastatin,9606.ensp00000478255
dopamine,9606.ensp00000219833
novobiocin,9606.ensp00000354522
clozapine,9606.ensp00000399745
hydrocortisone,9606.ensp00000222982
ezetimibe,9606.ensp00000359478
eszopiclone,9606.ensp00000274547
zidovudine,9606.ensp00000478255
etodolac,9606.ensp00000419692
amoxapine,9606.ensp00000306490
chloroquine,9606.ensp00000353820
cimetidine,9606.ensp00000326671
fexofenadine,9606.ensp00000305974
halothane,9606.ensp00000359353
heptabarbital,9606.ensp00000296526
pindolol,9606.ensp00000358963
menadione,9606.ensp00000378426
sulindac,9606.ensp00000369050
cabergoline,9606.ensp00000363748
alpha-linolenic acid,9606.ensp00000459962
gefitinib,9606.ensp00000237612
nefazodone,9606.ensp00000478255
procainamide,9606.ensp00000200652
verapamil,9606.ensp00000359478
ouabain,9606.ensp00000256958
pravastatin,9606.ensp00000263817
zafirlukast,9606.ensp00000478492
"antihemophilic factor, human recombinant",9606.ensp00000218099
ketoconazole,9606.ensp00000480571
trimipramine,9606.ensp00000276198
proline,9606.ensp00000419425
butalbital,9606.ensp00000367848
oxazepam,9606.ensp00000274547
bromazepam,9606.ensp00000274545
gemcitabine,9606.ensp00000315644
olmesartan,9606.ensp00000419422
amoxapine,9606.ensp00000367848
sunitinib,9606.ensp00000286301
spironolactone,9606.ensp00000359478
celecoxib,9606.ensp00000384881
testosterone,9606.ensp00000340684
cefotaxime,9606.ensp00000365686
spermine,9606.ensp00000234111
magnesium sulfate,9606.ensp00000320025
galantamine,9606.ensp00000315602
tamoxifen,9606.ensp00000222982
sulindac,9606.ensp00000332812
rifabutin,9606.ensp00000335153
desipramine,9606.ensp00000355920
dipyridamole,9606.ensp00000361965
citalopram,9606.ensp00000261707
doxorubicin,9606.ensp00000369927
amitriptyline,9606.ensp00000366506
flumazenil,9606.ensp00000274545
flumazenil,9606.ensp00000335592
propofol,9606.ensp00000264318
propranolol,9606.ensp00000478255
mirtazapine,9606.ensp00000219833
menadione,9606.ensp00000364709
chloramphenicol,9606.ensp00000360317
halothane,9606.ensp00000274547
ziprasidone,9606.ensp00000306662
talbutal,9606.ensp00000479113
halazepam,9606.ensp00000410732
alprazolam,9606.ensp00000274545
methadone,9606.ensp00000342007
propranolol,9606.ensp00000353820
testosterone,9606.ensp00000337915
dinoprost tromethamine,9606.ensp00000359793
naproxen,9606.ensp00000263817
daunorubicin,9606.ensp00000382342
varenicline,9606.ensp00000315602
fluphenazine,9606.ensp00000363822
haloperidol,9606.ensp00000369050
dasatinib,9606.ensp00000222982
nefazodone,9606.ensp00000276198
carbamazepine,9606.ensp00000329374
palifermin,9606.ensp00000339824
naproxen,9606.ensp00000354612
nicardipine,9606.ensp00000306662
alefacept,9606.ensp00000438615
eszopiclone,9606.ensp00000367848
vincristine,9606.ensp00000275300
testosterone,9606.ensp00000369816
tramadol,9606.ensp00000306490
amoxapine,9606.ensp00000358963
midazolam,9606.ensp00000393097
bromocriptine,9606.ensp00000363748
probenecid,9606.ensp00000360372
desipramine,9606.ensp00000285979
phenacetin,9606.ensp00000360372
cocaine,9606.ensp00000355920
verapamil,9606.ensp00000353362
clorazepic acid,9606.ensp00000335592
glyburide,9606.ensp00000337915
procaine,9606.ensp00000390600
olanzapine,9606.ensp00000366506
piroxicam,9606.ensp00000356438
nortriptyline,9606.ensp00000480573
atp,9606.ensp00000361423
carbamazepine,9606.ensp00000359285
loxapine,9606.ensp00000399745
quercetin,9606.ensp00000478255
ipratropium,9606.ensp00000200652
mirtazapine,9606.ensp00000306129
docetaxel,9606.ensp00000478255
captopril,9606.ensp00000216629
benzthiazide,9606.ensp00000402152
amitriptyline,9606.ensp00000394624
terfenadine,9606.ensp00000480571
methoxyflurane,9606.ensp00000411593
clonazepam,9606.ensp00000264318
nefazodone,9606.ensp00000316244
phenylpropanolamine,9606.ensp00000480573
mefloquine,9606.ensp00000264381
eletriptan,9606.ensp00000258400
amphetamine,9606.ensp00000480573
etanercept,9606.ensp00000438615
isoflurane,9606.ensp00000421828
ethanol,9606.ensp00000274545
chlorprothixene,9606.ensp00000255380
lisuride,9606.ensp00000358963
risperidone,9606.ensp00000280155
felodipine,9606.ensp00000355192
quercetin,9606.ensp00000237612
morphine,9606.ensp00000478255
imipramine,9606.ensp00000306662
terfenadine,9606.ensp00000222982
aprobarbital,9606.ensp00000393097
troglitazone,9606.ensp00000310928
amiloride,9606.ensp00000200652
phenobarbital,9606.ensp00000301141
vincristine,9606.ensp00000337915
eszopiclone,9606.ensp00000430100
caffeine,9606.ensp00000337915
quercetin,9606.ensp00000335153
pravastatin,9606.ensp00000301891
trimipramine,9606.ensp00000372750
buspirone,9606.ensp00000353820
desipramine,9606.ensp00000306490
promazine,9606.ensp00000176183
fluoxetine,9606.ensp00000342007
gemfibrozil,9606.ensp00000256958
doxorubicin,9606.ensp00000353820
glutethimide,9606.ensp00000410732
morphine,9606.ensp00000341045
pancuronium,9606.ensp00000355930
arsenic trioxide,9606.ensp00000451828
triflupromazine,9606.ensp00000306490
halazepam,9606.ensp00000308725
alefacept,9606.ensp00000363770
ademetionine,9606.ensp00000354511
haloperidol,9606.ensp00000290349
carbamoylcholine,9606.ensp00000306490
celecoxib,9606.ensp00000260682
methotrimeprazine,9606.ensp00000176183
tamoxifen,9606.ensp00000336528
fluorouracil,9606.ensp00000295897
candesartan,9606.ensp00000354612
pravastatin,9606.ensp00000360317
valproic acid,9606.ensp00000310928
halothane,9606.ensp00000295454
olanzapine,9606.ensp00000295897
trimipramine,9606.ensp00000260682
flurazepam,9606.ensp00000481321
risperidone,9606.ensp00000386069
antipyrine,9606.ensp00000301141
ibuprofen,9606.ensp00000289575
trimipramine,9606.ensp00000306129
isoflurane,9606.ensp00000264318
promazine,9606.ensp00000368766
olanzapine,9606.ensp00000258400
troglitazone,9606.ensp00000385523
verapamil,9606.ensp00000306662
fluocinolone acetonide,9606.ensp00000366109
topiramate,9606.ensp00000393097
troglitazone,9606.ensp00000362508
tetrahydrofolic acid,9606.ensp00000365777
fluticasone propionate,9606.ensp00000231509
clobazam,9606.ensp00000421828
nicardipine,9606.ensp00000306490
zidovudine,9606.ensp00000295897
muromonab,9606.ensp00000438615
isoflurane,9606.ensp00000469332
amoxapine,9606.ensp00000337949
urokinase,9606.ensp00000308938
eszopiclone,9606.ensp00000359337
theophylline,9606.ensp00000336630
methionine,9606.ensp00000357844
propafenone,9606.ensp00000360317
lindane,9606.ensp00000308725
testosterone,9606.ensp00000478561
dopamine,9606.ensp00000176183
cinnarizine,9606.ensp00000365441
verapamil,9606.ensp00000480571
acamprosate,9606.ensp00000295454
arachidonic acid,9606.ensp00000447149
theophylline,9606.ensp00000430432
pyridoxal phosphate,9606.ensp00000403644
caffeine,9606.ensp00000478561
butalbital,9606.ensp00000407546
warfarin,9606.ensp00000378426
pioglitazone,9606.ensp00000261196
imipramine,9606.ensp00000355920
sulfinpyrazone,9606.ensp00000336528
choline,9606.ensp00000355930
tositumomab,9606.ensp00000363773
diazepam,9606.ensp00000285979
phosphatidyl serine,9606.ensp00000408695
clozapine,9606.ensp00000354859
diltiazem,9606.ensp00000480571
acitretin,9606.ensp00000419692
doxorubicin,9606.ensp00000205557
naloxone,9606.ensp00000478255
furosemide,9606.ensp00000304845
ofloxacin,9606.ensp00000367102
daunorubicin,9606.ensp00000205557
methysergide,9606.ensp00000276198
ethchlorvynol,9606.ensp00000367848
terfenadine,9606.ensp00000255380
olanzapine,9606.ensp00000337915
amoxapine,9606.ensp00000437737
ofloxacin,9606.ensp00000342007
aripiprazole,9606.ensp00000386069
coagulation factor viia recombinant human,9606.ensp00000364731
trimipramine,9606.ensp00000305372
immune globulin human,9606.ensp00000271450
doxazosin,9606.ensp00000478255
norepinephrine,9606.ensp00000298472
tenecteplase,9606.ensp00000223095
lidocaine,9606.ensp00000386306
amoxapine,9606.ensp00000306662
propiomazine,9606.ensp00000399745
basiliximab,9606.ensp00000356946
ezetimibe,9606.ensp00000256958
clozapine,9606.ensp00000255380
imipramine,9606.ensp00000276198
temazepam,9606.ensp00000264318
estramustine,9606.ensp00000337915
immune globulin human,9606.ensp00000358165
pergolide,9606.ensp00000258400
bevacizumab,9606.ensp00000438615
cimetidine,9606.ensp00000440689
mmda,9606.ensp00000437737
adenosine,9606.ensp00000286621
trifluoperazine,9606.ensp00000368727
thiopental,9606.ensp00000359337
bromocriptine,9606.ensp00000316244
maprotiline,9606.ensp00000399745
meprobamate,9606.ensp00000335592
mycophenolate mofetil,9606.ensp00000304845
bromazepam,9606.ensp00000393097
daclizumab,9606.ensp00000433642
prednisone,9606.ensp00000231509
sulindac,9606.ensp00000285930
pioglitazone,9606.ensp00000256958
nefazodone,9606.ensp00000222982
bethanidine,9606.ensp00000358301
quercetin,9606.ensp00000478561
desflurane,9606.ensp00000359337
domperidone,9606.ensp00000353820
ibritumomab tiuxetan,9606.ensp00000313967
ketoconazole,9606.ensp00000353820
olanzapine,9606.ensp00000274547
amitriptyline,9606.ensp00000295897
ephedra sinica root,9606.ensp00000261707
ergotamine,9606.ensp00000316244
etacrynic acid,9606.ensp00000445306
ketoconazole,9606.ensp00000263817
chlorpromazine,9606.ensp00000368766
etanercept,9606.ensp00000313967
pioglitazone,9606.ensp00000310928
trastuzumab,9606.ensp00000351497
buprenorphine,9606.ensp00000337915
methyprylon,9606.ensp00000367848
cefotaxime,9606.ensp00000337335
phenelzine,9606.ensp00000340684
paroxetine,9606.ensp00000399745
vincristine,9606.ensp00000361608
quinine,9606.ensp00000260682
glycine,9606.ensp00000243389
valproic acid,9606.ensp00000324648
acenocoumarol,9606.ensp00000378426
butabarbital,9606.ensp00000430100
adinazolam,9606.ensp00000308725
sevoflurane,9606.ensp00000308725
ziprasidone,9606.ensp00000316244
picrotoxin,9606.ensp00000411593
tretinoin,9606.ensp00000352900
olanzapine,9606.ensp00000367848
formoterol,9606.ensp00000358301
propofol,9606.ensp00000335592
methysergide,9606.ensp00000358963
cerivastatin,9606.ensp00000287936
disopyramide,9606.ensp00000262186
methyprylon,9606.ensp00000359353
hydrocortisone,9606.ensp00000316786
phenytoin,9606.ensp00000329374
butobarbital,9606.ensp00000274545
rifabutin,9606.ensp00000299767
bexarotene,9606.ensp00000419692
quinine,9606.ensp00000369050
mirtazapine,9606.ensp00000347754
clotrimazole,9606.ensp00000263817
trimipramine,9606.ensp00000306662
selegiline,9606.ensp00000478255
apomorphine,9606.ensp00000363748
pentobarbital,9606.ensp00000295452
amlodipine,9606.ensp00000438949
cabergoline,9606.ensp00000337949
mefloquine,9606.ensp00000478255
cimetidine,9606.ensp00000222982
desipramine,9606.ensp00000353820
quinidine,9606.ensp00000355920
ceftriaxone,9606.ensp00000295897
chlordiazepoxide,9606.ensp00000393097
halothane,9606.ensp00000359337
olanzapine,9606.ensp00000360372
chlorprothixene,9606.ensp00000380247
lidocaine,9606.ensp00000285979
verapamil,9606.ensp00000355192
irinotecan,9606.ensp00000354522
dobutamine,9606.ensp00000405330
progesterone,9606.ensp00000382342
dexamethasone,9606.ensp00000324648
clomipramine,9606.ensp00000342007
diethylstilbestrol,9606.ensp00000343925
etomidate,9606.ensp00000308725
amoxapine,9606.ensp00000270349
minaprine,9606.ensp00000258400
diclofenac,9606.ensp00000237014
phenobarbital,9606.ensp00000480571
adinazolam,9606.ensp00000393097
natalizumab,9606.ensp00000313967
testosterone,9606.ensp00000369050
phenylbutazone,9606.ensp00000260682
spironolactone,9606.ensp00000288139
fluvoxamine,9606.ensp00000260682
doxepin,9606.ensp00000262186
alpha-linolenic acid,9606.ensp00000310928
felodipine,9606.ensp00000350815
tretinoin,9606.ensp00000360522
epinephrine,9606.ensp00000305372
quinacrine,9606.ensp00000337915
mephentermine,9606.ensp00000306662
fexofenadine,9606.ensp00000380247
apomorphine,9606.ensp00000354859
cerivastatin,9606.ensp00000260682
estrone,9606.ensp00000324648
zopiclone,9606.ensp00000379563
mephentermine,9606.ensp00000305372
caffeine,9606.ensp00000222982
nicotine,9606.ensp00000340684
zonisamide,9606.ensp00000300900
lovastatin,9606.ensp00000480571
drotrecogin alfa,9606.ensp00000308541
diethylstilbestrol,9606.ensp00000478255
pravastatin,9606.ensp00000337335
chlorpromazine,9606.ensp00000280155
loratadine,9606.ensp00000262186
ropinirole,9606.ensp00000176183
midomafetamine,9606.ensp00000298472
captopril,9606.ensp00000219070
astemizole,9606.ensp00000353820
rofecoxib,9606.ensp00000360317
muromonab,9606.ensp00000385035
etoposide,9606.ensp00000342007
glycine,9606.ensp00000302620
quinidine,9606.ensp00000360317
pentobarbital,9606.ensp00000410732
pimozide,9606.ensp00000342007
thalidomide,9606.ensp00000356438
levocarnitine,9606.ensp00000225275
midomafetamine,9606.ensp00000270349
bevacizumab,9606.ensp00000356946
methadone,9606.ensp00000394936
bepridil,9606.ensp00000334198
tositumomab,9606.ensp00000313967
spironolactone,9606.ensp00000365441
cisapride,9606.ensp00000347754
temazepam,9606.ensp00000412673
diazepam,9606.ensp00000359353
testosterone,9606.ensp00000222382
nicotine,9606.ensp00000353820
theophylline,9606.ensp00000478561
meprobamate,9606.ensp00000274545
loxapine,9606.ensp00000373169
aprobarbital,9606.ensp00000359285
tubocurarine,9606.ensp00000407546
enflurane,9606.ensp00000359337
acamprosate,9606.ensp00000421828
dinoprostone,9606.ensp00000366084
halazepam,9606.ensp00000274547
estradiol,9606.ensp00000444149
triazolam,9606.ensp00000430100
midazolam,9606.ensp00000421828
aripiprazole,9606.ensp00000373169
menadione,9606.ensp00000308541
lidocaine,9606.ensp00000222982
mesalazine,9606.ensp00000354612
dextromethorphan,9606.ensp00000357461
desipramine,9606.ensp00000386069
adenosine,9606.ensp00000361965
sertraline,9606.ensp00000260682
butalbital,9606.ensp00000295452
trimipramine,9606.ensp00000261707
gefitinib,9606.ensp00000478255
simvastatin,9606.ensp00000222982
nitrazepam,9606.ensp00000440689
ranolazine,9606.ensp00000365441
heparin,9606.ensp00000364709
l-cysteine,9606.ensp00000302111
diazepam,9606.ensp00000386029
methadone,9606.ensp00000329374
procainamide,9606.ensp00000352516
paliperidone,9606.ensp00000373169
palivizumab,9606.ensp00000438615
amoxapine,9606.ensp00000274545
mibefradil,9606.ensp00000222982
hydrocortisone,9606.ensp00000369816
glutethimide,9606.ensp00000295452
probenecid,9606.ensp00000304845
caffeine,9606.ensp00000480571
pilocarpine,9606.ensp00000306490
halazepam,9606.ensp00000421828
meperidine,9606.ensp00000409378
quercetin,9606.ensp00000289575
zidovudine,9606.ensp00000366084
adinazolam,9606.ensp00000430100
lovastatin,9606.ensp00000295897
rofecoxib,9606.ensp00000337915
methadone,9606.ensp00000394624
ketamine,9606.ensp00000234961
ketoconazole,9606.ensp00000379683
chlorpromazine,9606.ensp00000380247
yohimbine,9606.ensp00000480573
glutathione,9606.ensp00000381607
naloxone,9606.ensp00000234961
verapamil,9606.ensp00000285238
ketamine,9606.ensp00000399745
carisoprodol,9606.ensp00000274547
buprenorphine,9606.ensp00000301141
nadh,9606.ensp00000370254
bromazepam,9606.ensp00000367848
estradiol,9606.ensp00000354632
flumazenil,9606.ensp00000410732
propofol,9606.ensp00000274545
thioridazine,9606.ensp00000377353
fluvoxamine,9606.ensp00000342007
ephedra sinica root,9606.ensp00000280155
clobazam,9606.ensp00000308725
estradiol,9606.ensp00000355904
etomidate,9606.ensp00000359353
ipratropium,9606.ensp00000353820
dobutamine,9606.ensp00000368766
flurbiprofen,9606.ensp00000356438
ouabain,9606.ensp00000369050
meprobamate,9606.ensp00000367848
daunorubicin,9606.ensp00000396704
norfloxacin,9606.ensp00000245407
ergoloid mesylate,9606.ensp00000258400
ciprofloxacin,9606.ensp00000342007
topiramate,9606.ensp00000367848
paclitaxel,9606.ensp00000361608
desipramine,9606.ensp00000324648
clopidogrel,9606.ensp00000478255
loratadine,9606.ensp00000360317
nicardipine,9606.ensp00000288139
olanzapine,9606.ensp00000255380
etomidate,9606.ensp00000359337
levocarnitine,9606.ensp00000245407
flunitrazepam,9606.ensp00000421828
minaprine,9606.ensp00000354859
mesalazine,9606.ensp00000287820
quercetin,9606.ensp00000242057
maprotiline,9606.ensp00000255380
halazepam,9606.ensp00000430100
"antihemophilic factor, human recombinant",9606.ensp00000247461
antipyrine,9606.ensp00000354612
sunitinib,9606.ensp00000359478
dinoprostone,9606.ensp00000361666
bevacizumab,9606.ensp00000351497
carvedilol,9606.ensp00000368766
propofol,9606.ensp00000364586
buspirone,9606.ensp00000316244
loxapine,9606.ensp00000366506
cimetidine,9606.ensp00000337335
trastuzumab,9606.ensp00000313967
phenytoin,9606.ensp00000303174
zolmitriptan,9606.ensp00000363748
paroxetine,9606.ensp00000478255
acetaminophen,9606.ensp00000353820
norepinephrine,9606.ensp00000343782
mmda,9606.ensp00000261707
amphetamine,9606.ensp00000368766
bezafibrate,9606.ensp00000360317
levacetylmethadol,9606.ensp00000315602
ibuprofen,9606.ensp00000301891
pramipexole,9606.ensp00000480573
verapamil,9606.ensp00000337915
zidovudine,9606.ensp00000337915
nitrazepam,9606.ensp00000308725
daclizumab,9606.ensp00000351497
salmeterol,9606.ensp00000343782
lorazepam,9606.ensp00000274545
cerivastatin,9606.ensp00000337915
amoxapine,9606.ensp00000469332
probenecid,9606.ensp00000367102
glutethimide,9606.ensp00000359353
docetaxel,9606.ensp00000337915
buprenorphine,9606.ensp00000304845
doxepin,9606.ensp00000437737
niacin,9606.ensp00000245407
tolbutamide,9606.ensp00000417085
doxepin,9606.ensp00000368766
lamotrigine,9606.ensp00000280155
lidocaine,9606.ensp00000390600
zafirlukast,9606.ensp00000260682
labetalol,9606.ensp00000305372
levodopa,9606.ensp00000403644
aripiprazole,9606.ensp00000337949
acetaminophen,9606.ensp00000459962
glyburide,9606.ensp00000382342
imipramine,9606.ensp00000261707
carbamoylcholine,9606.ensp00000303211
diethylstilbestrol,9606.ensp00000405330
acetaminophen,9606.ensp00000286479
simvastatin,9606.ensp00000349252
trazodone,9606.ensp00000353820
trazodone,9606.ensp00000478255
loperamide,9606.ensp00000337915
4-methoxyamphetamine,9606.ensp00000368766
simvastatin,9606.ensp00000359478
alfentanil,9606.ensp00000259396
clomipramine,9606.ensp00000437737
lamotrigine,9606.ensp00000264318
carvedilol,9606.ensp00000386069
chlorpropamide,9606.ensp00000360372
diclofenac,9606.ensp00000440689
fluvastatin,9606.ensp00000360317
miconazole,9606.ensp00000262888
bevacizumab,9606.ensp00000478570
estradiol,9606.ensp00000380281
fluvastatin,9606.ensp00000256958
olanzapine,9606.ensp00000335592
glyburide,9606.ensp00000417085
trifluoperazine,9606.ensp00000342007
glutethimide,9606.ensp00000469332
secobarbital,9606.ensp00000264318
ezetimibe,9606.ensp00000304845
glyburide,9606.ensp00000367102
yohimbine,9606.ensp00000345708
nimodipine,9606.ensp00000288139
mirtazapine,9606.ensp00000305372
celecoxib,9606.ensp00000263817
nifedipine,9606.ensp00000337915
zidovudine,9606.ensp00000361666
ibutilide,9606.ensp00000266376
methotrexate,9606.ensp00000441065
enflurane,9606.ensp00000274545
tolbutamide,9606.ensp00000303960
prednisone,9606.ensp00000355995
prazosin,9606.ensp00000275300
nortriptyline,9606.ensp00000343782
marimastat,9606.ensp00000458585
ivermectin,9606.ensp00000382342
mitoxantrone,9606.ensp00000411532
astemizole,9606.ensp00000262186
halothane,9606.ensp00000411593
tretinoin,9606.ensp00000480571
ketamine,9606.ensp00000219833
disopyramide,9606.ensp00000399745
adenosine phosphate,9606.ensp00000362608
gemtuzumab ozogamicin,9606.ensp00000385035
tamoxifen,9606.ensp00000337915
ketoconazole,9606.ensp00000262186
tetracycline,9606.ensp00000367102
diphenhydramine,9606.ensp00000353820
pramipexole,9606.ensp00000280155
verapamil,9606.ensp00000366084
benzatropine,9606.ensp00000219833
amphetamine,9606.ensp00000280155
rosiglitazone,9606.ensp00000419692
phenobarbital,9606.ensp00000311291
aprobarbital,9606.ensp00000335592
folic acid,9606.ensp00000366084
ezetimibe,9606.ensp00000478255
alefacept,9606.ensp00000356946
lisuride,9606.ensp00000316244
lamotrigine,9606.ensp00000399745
carbamazepine,9606.ensp00000336528
valproic acid,9606.ensp00000396320
conjugated estrogens,9606.ensp00000343925
rosiglitazone,9606.ensp00000295897
mirtazapine,9606.ensp00000258400
nisoldipine,9606.ensp00000355192
trichlormethiazide,9606.ensp00000300900
procaine,9606.ensp00000286628
pseudoephedrine,9606.ensp00000359663
4-methoxyamphetamine,9606.ensp00000270349
dopamine,9606.ensp00000270142
trifluoperazine,9606.ensp00000478255
nitrazepam,9606.ensp00000386029
tolbutamide,9606.ensp00000285979
trimipramine,9606.ensp00000353820
adapalene,9606.ensp00000352900
flurazepam,9606.ensp00000274547
mibefradil,9606.ensp00000266376
fluphenazine,9606.ensp00000353820
prednisone,9606.ensp00000295897
methotrimeprazine,9606.ensp00000354859
ergoloid mesylate,9606.ensp00000305372
hydrocortisone,9606.ensp00000478255
glutamic acid,9606.ensp00000378408
clonidine,9606.ensp00000478255
spironolactone,9606.ensp00000352011
spironolactone,9606.ensp00000363822
ergotamine,9606.ensp00000258400
epinephrine,9606.ensp00000340684
tamoxifen,9606.ensp00000360317
tretinoin,9606.ensp00000301141
testosterone,9606.ensp00000350815
sulfinpyrazone,9606.ensp00000382342
itraconazole,9606.ensp00000480571
furosemide,9606.ensp00000337335
lamotrigine,9606.ensp00000274545
alprazolam,9606.ensp00000335592
dinoprostone,9606.ensp00000301891
thioridazine,9606.ensp00000354859
trazodone,9606.ensp00000276198
nicardipine,9606.ensp00000368766
ibuprofen,9606.ensp00000360372
sorafenib,9606.ensp00000288602
diclofenac,9606.ensp00000366084
ergotamine,9606.ensp00000306662
paclitaxel,9606.ensp00000359478
dextromethorphan,9606.ensp00000260682
amiodarone,9606.ensp00000262186
candesartan,9606.ensp00000478255
bexarotene,9606.ensp00000352900
pemetrexed,9606.ensp00000236959
aminophylline,9606.ensp00000356205
spermine,9606.ensp00000305372
sorafenib,9606.ensp00000241453
memantine,9606.ensp00000301141
epinephrine,9606.ensp00000280155
cetuximab,9606.ensp00000433642
indometacin,9606.ensp00000362463
doxazosin,9606.ensp00000259396
nicotine,9606.ensp00000355930
choline,9606.ensp00000264381
clonazepam,9606.ensp00000393097
nadh,9606.ensp00000354687
gemfibrozil,9606.ensp00000360317
gabapentin,9606.ensp00000360423
